Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2
-1.00,-0.62,-0.95,-0.78,-1.10,-0.76,-2.02,-0.56,0,1
-1.00,-0.54,-1.09,-0.77,-1.10,-0.79,-3.09,-0.87,0,1
-1.00,-0.47,-1.03,-0.80,-0.87,-0.72,-4.12,-0.85,0,1
-1.00,-0.63,-0.87,-0.48,-0.96,-0.42,-3.22,-1.29,0,1
-1.00,-0.45,-0.92,-0.55,-1.11,-0.54,-2.14,-0.98,0,1
-1.00,-0.76,-1.09,-0.56,-1.11,-0.62,-1.19,-0.85,0,1
-1.00,-0.48,-1.16,-0.69,-1.20,-0.62,-1.57,-0.31,0,1
-1.00,-0.45,-0.91,-0.45,-0.93,-0.43,-4.39,-1.28,0,1
-1.00,-0.44,-0.88,-0.46,-1.15,-0.77,-1.36,-0.89,0,1
-1.00,-0.74,-1.04,-0.60,-1.03,-0.54,-3.78,-0.64,0,1
-1.00,-0.58,-1.06,-0.63,-0.97,-0.43,-4.41,-0.51,0,1
-1.00,-0.45,-0.96,-0.63,-0.98,-0.62,-3.74,0.00,0,1
-1.00,-0.61,-1.17,-0.79,-1.09,-0.51,-1.63,0.06,0,1
-1.00,-0.66,-1.03,-0.41,-0.94,-0.52,-3.39,-0.04,0,1
-1.00,-0.56,-0.96,-0.65,-0.86,-0.75,-0.95,-0.25,0,1
-1.00,-0.78,-1.04,-0.76,-1.13,-0.56,-4.04,-0.43,0,1
-1.00,-0.66,-0.92,-0.53,-1.18,-0.63,-1.01,-1.17,0,1
-1.00,-0.40,-1.11,-0.47,-1.15,-0.43,-0.93,-0.21,0,1
-1.00,-0.78,-1.05,-0.51,-1.03,-0.43,-2.17,-0.46,0,1
-1.00,-0.58,-1.16,-0.41,-0.97,-0.61,-1.24,0.01,0,1
-1.00,-0.57,-1.04,-0.78,-0.88,-0.51,-1.26,0.15,0,1
-1.00,-0.80,-0.92,-0.68,-1.03,-0.78,-1.97,-0.49,0,1
-1.00,-0.75,-0.91,-0.55,-0.90,-0.64,-4.10,-0.25,0,1
-1.00,-0.76,-0.98,-0.47,-1.11,-0.54,-2.99,-1.21,0,1
-1.00,-0.74,-0.87,-0.52,-1.18,-0.45,-1.30,-0.43,0,1
-1.00,-0.79,-1.10,-0.65,-1.11,-0.57,-4.04,-0.97,0,1
-1.00,-0.42,-1.07,-0.62,-0.97,-0.51,-1.90,-0.03,0,1
-1.00,-0.54,-0.96,-0.55,-1.07,-0.41,-1.02,-0.78,0,1
-1.00,-0.47,-1.05,-0.42,-0.88,-0.56,-2.29,-1.15,0,1
-1.00,-0.75,-0.93,-0.75,-1.10,-0.68,-3.99,-1.30,0,1
-1.00,-0.68,-0.96,-0.79,-1.09,-0.60,-4.39,-1.02,0,1
-1.00,-0.43,-1.00,-0.69,-0.99,-0.48,-1.09,-0.20,0,1
-1.00,-0.63,-1.10,-0.56,-1.09,-0.47,-1.00,0.15,0,1
-1.00,-0.72,-1.16,-0.43,-0.92,-0.47,-3.04,-1.13,0,1
-1.00,-0.67,-1.16,-0.70,-1.10,-0.67,-3.40,-0.68,0,1
-1.00,-0.43,-1.04,-0.62,-1.19,-0.75,-1.71,0.09,0,1
-1.00,-0.75,-0.90,-0.49,-0.96,-0.62,-1.18,-0.11,0,1
-1.00,-0.65,-0.99,-0.42,-1.00,-0.72,-4.24,-1.14,0,1
-1.00,-0.71,-0.90,-0.62,-0.92,-0.41,-3.13,-1.20,0,1
-1.00,-0.57,-0.97,-0.72,-1.02,-0.42,-1.92,-1.27,0,1
-1.00,-0.42,-0.89,-0.53,-1.07,-0.70,-1.05,-1.04,0,1
-1.00,-0.66,-1.18,-0.50,-0.94,-0.54,-2.75,-0.13,0,1
-1.00,-0.71,-1.00,-0.50,-0.96,-0.58,-1.89,-0.39,0,1
-1.00,-0.52,-1.17,-0.60,-0.92,-0.46,-3.73,-0.26,0,1
-1.00,-0.68,-1.04,-0.45,-0.98,-0.79,-1.17,-0.16,0,1
-1.00,-0.61,-1.00,-0.55,-0.94,-0.45,-2.72,-0.35,0,1
-1.00,-0.67,-0.97,-0.45,-1.18,-0.70,-1.99,-0.38,0,1
-1.00,-0.43,-0.92,-0.53,-1.19,-0.71,-2.97,-0.28,0,1
-1.00,-0.76,-0.93,-0.49,-0.93,-0.55,-1.26,-0.59,0,1
-1.00,-0.54,-0.95,-0.43,-1.03,-0.70,-2.34,-1.12,0,1
-1.00,-0.75,-1.09,-0.69,-1.04,-0.67,-3.59,-0.83,0,1
-1.00,-0.47,-1.18,-0.74,-1.03,-0.54,-4.19,-1.07,0,1
-1.00,-0.46,-1.15,-0.78,-0.88,-0.63,-3.65,-1.03,0,1
-1.00,-0.49,-0.94,-0.76,-1.10,-0.70,-0.86,-0.16,0,1
-1.00,-0.66,-1.17,-0.67,-1.20,-0.50,-2.84,0.09,0,1
-1.00,-0.44,-1.07,-0.65,-1.06,-0.57,-3.37,0.11,0,1
-1.00,-0.70,-1.09,-0.44,-1.15,-0.41,-2.05,0.15,0,1
-1.00,-0.50,-0.96,-0.45,-1.15,-0.72,-2.13,-1.12,0,1
-1.00,-0.64,-0.98,-0.65,-0.99,-0.57,-1.51,-1.03,0,1
-1.00,-0.54,-0.99,-0.64,-0.88,-0.53,-3.13,-0.59,0,1
-1.00,-0.64,-0.85,-0.56,-1.13,-0.78,-1.63,-0.39,0,1
-1.00,-0.53,-0.91,-0.77,-0.87,-0.44,-3.21,-0.37,0,1
-1.00,-0.72,-1.04,-0.63,-1.02,-0.55,-3.90,0.01,0,1
-1.00,-0.65,-0.87,-0.48,-1.14,-0.61,-1.65,-0.24,0,1
-1.00,-0.73,-1.20,-0.74,-1.08,-0.48,-3.38,-0.68,0,1
-1.00,-0.75,-1.05,-0.46,-0.96,-0.59,-0.89,-0.55,0,1
-1.00,-0.45,-1.18,-0.59,-1.02,-0.73,-3.67,-0.93,0,1
-1.00,-0.54,-0.94,-0.70,-0.90,-0.47,-4.26,-0.98,0,1
-1.00,-0.55,-0.90,-0.68,-1.04,-0.40,-4.28,-1.00,0,1
-1.00,-0.74,-0.97,-0.77,-0.87,-0.69,-1.84,-1.22,0,1
-1.00,-0.59,-0.89,-0.42,-1.00,-0.77,-2.27,-0.65,0,1
-1.00,-0.58,-0.92,-0.80,-1.16,-0.60,-3.33,-0.99,0,1
-1.00,-0.74,-0.86,-0.43,-1.07,-0.64,-3.62,-0.97,0,1
-1.00,-0.73,-0.93,-0.46,-1.03,-0.60,-1.28,-0.61,0,1
-1.00,-0.44,-0.94,-0.75,-1.16,-0.76,-1.20,-0.78,0,1
-1.00,-0.72,-1.03,-0.76,-0.87,-0.67,-3.61,-0.67,0,1
-1.00,-0.68,-1.06,-0.41,-0.95,-0.72,-2.05,-0.86,0,1
-1.00,-0.61,-0.89,-0.50,-1.11,-0.65,-1.44,-0.13,0,1
-1.00,-0.78,-1.05,-0.57,-1.08,-0.72,-1.06,-0.29,0,1
-1.00,-0.54,-1.06,-0.76,-0.99,-0.61,-1.75,-0.26,0,1
-1.00,-0.78,-0.94,-0.64,-0.99,-0.69,-3.37,-0.71,0,1
-1.00,-0.62,-1.06,-0.68,-1.15,-0.41,-3.21,-0.81,0,1
-1.00,-0.61,-0.98,-0.67,-1.12,-0.58,-3.61,-0.36,0,1
-1.00,-0.75,-1.00,-0.66,-0.99,-0.65,-2.99,-0.30,0,1
-1.00,-0.45,-0.87,-0.78,-0.94,-0.70,-3.07,-0.68,0,1
-1.00,-0.76,-1.01,-0.57,-1.14,-0.42,-1.54,-1.19,0,1
-1.00,-0.78,-1.13,-0.78,-0.89,-0.43,-3.50,-1.28,0,1
-1.00,-0.67,-1.16,-0.77,-1.17,-0.61,-1.69,-0.86,0,1
-1.00,-0.66,-1.09,-0.61,-0.89,-0.45,-4.12,-1.00,0,1
-1.00,-0.51,-0.91,-0.71,-0.90,-0.77,-0.90,-0.63,0,1
-1.00,-0.70,-0.94,-0.41,-0.96,-0.50,-0.98,-0.59,0,1
-1.00,-0.60,-1.17,-0.73,-0.93,-0.67,-2.80,-0.98,0,1
-1.00,-0.78,-1.11,-0.72,-1.05,-0.53,-4.03,-1.00,0,1
-1.00,-0.71,-1.11,-0.73,-1.03,-0.55,-2.94,-1.22,0,1
-1.00,-0.80,-0.87,-0.67,-1.07,-0.49,-1.38,-1.10,0,1
-1.00,-0.50,-1.14,-0.79,-1.17,-0.76,-2.98,-1.07,0,1
-1.00,-0.72,-1.17,-0.78,-0.93,-0.55,-1.27,-0.53,0,1
-1.00,-0.43,-1.15,-0.46,-1.19,-0.53,-2.35,-0.79,0,1
-1.00,-0.47,-1.08,-0.57,-1.12,-0.50,-4.35,-0.57,0,1
-1.00,-0.72,-1.08,-0.66,-1.14,-0.41,-1.71,-1.29,0,1
-1.00,-0.45,-1.10,-0.65,-1.10,-0.52,-2.34,-0.97,0,1
-1.00,-0.68,-0.86,-0.72,-1.01,-0.67,-1.07,-0.34,0,1
-1.00,-0.41,-0.93,-0.75,-1.12,-0.70,-1.37,-1.20,0,1
-1.00,-0.66,-1.18,-0.79,-0.88,-0.54,-0.84,-0.01,0,1
-1.00,-0.49,-0.97,-0.43,-1.11,-0.54,-3.73,0.06,0,1
-1.00,-0.41,-0.95,-0.41,-1.03,-0.62,-3.61,-0.27,0,1
-1.00,-0.64,-0.94,-0.68,-1.19,-0.59,-3.82,-0.69,0,1
-1.00,-0.42,-0.98,-0.53,-0.97,-0.58,-4.15,-0.15,0,1
-1.00,-0.66,-1.00,-0.60,-1.17,-0.63,-3.29,-0.65,0,1
-1.00,-0.49,-1.17,-0.42,-0.99,-0.67,-1.89,-1.12,0,1
-1.00,-0.50,-1.12,-0.53,-0.94,-0.49,-2.17,-0.98,0,1
-1.00,-0.68,-0.90,-0.59,-1.15,-0.78,-3.24,-0.15,0,1
-1.00,-0.63,-1.07,-0.71,-1.10,-0.63,-4.08,-0.65,0,1
-1.00,-0.68,-1.17,-0.61,-1.04,-0.48,-1.43,-1.28,0,1
-1.00,-0.59,-0.91,-0.58,-1.20,-0.41,-1.05,-1.13,0,1
-1.00,-0.48,-0.98,-0.79,-1.17,-0.51,-2.14,-1.13,0,1
-1.00,-0.79,-0.92,-0.66,-1.18,-0.57,-1.33,-0.86,0,1
-1.00,-0.55,-0.87,-0.50,-0.88,-0.70,-2.76,-0.36,0,1
-1.00,-0.80,-0.97,-0.52,-0.99,-0.63,-1.10,-1.16,0,1
-1.00,-0.69,-0.87,-0.50,-0.89,-0.44,-1.87,-1.24,0,1
-1.00,-0.58,-1.14,-0.56,-1.09,-0.44,-3.39,-0.54,0,1
-1.00,-0.55,-1.20,-0.46,-0.98,-0.73,-4.37,0.04,0,1
-1.00,-0.42,-1.18,-0.46,-0.87,-0.54,-2.00,0.00,0,1
-1.00,-0.52,-1.01,-0.56,-1.00,-0.57,-4.33,-1.23,0,1
-1.00,-0.64,-1.07,-0.71,-1.02,-0.77,-2.22,-0.25,0,1
-1.00,-0.50,-1.15,-0.63,-0.95,-0.65,-1.55,-0.59,0,1
-1.00,-0.40,-0.91,-0.61,-0.93,-0.74,-4.34,-0.66,0,1
-1.00,-0.58,-1.18,-0.69,-0.97,-0.53,-2.33,-0.83,0,1
-1.00,-0.68,-0.95,-0.47,-0.99,-0.40,-1.83,-1.24,0,1
-1.00,-0.53,-1.03,-0.67,-0.96,-0.80,-2.03,-0.64,0,1
-1.00,-0.62,-0.87,-0.70,-0.92,-0.55,-2.75,-1.28,0,1
-1.00,-0.72,-0.90,-0.60,-0.86,-0.59,-3.00,-1.24,0,1
-1.00,-0.57,-1.06,-0.53,-1.08,-0.52,-3.96,-0.19,0,1
-1.00,-0.80,-1.17,-0.62,-0.94,-0.49,-4.28,-0.95,0,1
-1.00,-0.63,-0.91,-0.58,-0.98,-0.46,-2.66,-0.27,0,1
-1.00,-0.48,-1.19,-0.63,-0.93,-0.71,-4.06,-0.88,0,1
-1.00,-0.70,-0.96,-0.49,-1.02,-0.69,-1.86,-1.27,0,1
-1.00,-0.51,-1.13,-0.66,-0.94,-0.64,-2.32,-0.19,0,1
-1.00,-0.67,-1.05,-0.49,-1.16,-0.63,-3.79,-0.02,0,1
-1.00,-0.63,-1.10,-0.54,-1.19,-0.65,-2.05,-0.98,0,1
-1.00,-0.60,-0.99,-0.59,-0.96,-0.49,-1.44,-0.62,0,1
-1.00,-0.62,-1.17,-0.51,-0.86,-0.77,-3.88,0.12,0,1
-1.00,-0.44,-1.08,-0.75,-0.86,-0.51,-3.54,-0.97,0,1
-1.00,-0.62,-1.00,-0.59,-0.86,-0.77,-4.10,-0.08,0,1
-1.00,-0.53,-0.87,-0.64,-0.85,-0.48,-3.56,-0.68,0,1
-1.00,-0.52,-1.03,-0.58,-1.09,-0.79,-2.06,-1.20,0,1
-1.00,-0.49,-1.15,-0.73,-0.95,-0.79,-2.71,-0.55,0,1
-1.00,-0.71,-0.90,-0.69,-0.88,-0.73,-2.00,0.09,0,1
-1.00,-0.70,-1.05,-0.62,-1.07,-0.67,-1.17,-0.90,0,1
-1.00,-0.69,-1.09,-0.48,-1.15,-0.70,-1.91,-0.18,0,1
-1.00,-0.63,-1.13,-0.64,-0.89,-0.43,-1.93,-0.76,0,1
-1.00,-0.42,-1.08,-0.73,-0.86,-0.47,-2.01,-1.01,0,1
-1.00,-0.64,-1.10,-0.54,-1.16,-0.62,-3.65,-0.76,0,1
-1.00,-0.71,-0.88,-0.42,-1.12,-0.42,-2.72,0.11,0,1
-1.00,-0.57,-0.97,-0.66,-0.89,-0.52,-2.38,-0.98,0,1
-1.00,-0.50,-0.93,-0.56,-1.08,-0.53,-4.06,-0.54,0,1
-1.00,-0.47,-0.96,-0.76,-1.11,-0.40,-1.93,0.03,0,1
-1.00,-0.63,-0.89,-0.61,-0.94,-0.73,-3.66,-0.51,0,1
-1.00,-0.61,-0.86,-0.68,-0.90,-0.77,-0.85,-0.26,0,1
-1.00,-0.79,-0.85,-0.54,-1.03,-0.71,-4.41,-0.89,0,1
-1.00,-0.77,-1.18,-0.68,-1.01,-0.67,-1.98,-0.48,0,1
-1.00,-0.41,-1.12,-0.62,-0.92,-0.63,-1.27,-1.06,0,1
-1.00,-0.52,-0.92,-0.79,-0.89,-0.51,-1.08,-0.68,0,1
-1.00,-0.73,-1.11,-0.70,-1.18,-0.71,-1.59,-0.92,0,1
-1.00,-0.75,-0.91,-0.72,-1.03,-0.71,-3.46,-0.08,0,1
-1.00,-0.51,-0.94,-0.62,-0.94,-0.62,-0.82,-0.74,0,1
-1.00,-0.63,-1.01,-0.57,-1.09,-0.73,-3.04,0.14,0,1
-1.00,-0.73,-0.99,-0.51,-1.15,-0.70,-4.47,-0.27,0,1
-1.00,-0.67,-1.00,-0.45,-0.86,-0.75,-2.82,-0.31,0,1
-1.00,-0.77,-1.18,-0.46,-1.10,-0.52,-3.33,-0.73,0,1
-1.00,-0.64,-1.03,-0.54,-0.95,-0.62,-3.76,-0.89,0,1
-1.00,-0.78,-1.15,-0.78,-1.07,-0.53,-4.19,-0.57,0,1
-1.00,-0.48,-1.12,-0.52,-1.07,-0.75,-0.96,-0.65,0,1
-1.00,-0.67,-1.14,-0.80,-1.07,-0.72,-3.54,-0.21,0,1
-1.00,-0.76,-1.18,-0.47,-0.86,-0.54,-1.51,-1.02,0,1
-1.00,-0.54,-1.06,-0.77,-0.86,-0.65,-3.40,-0.46,0,1
-1.00,-0.71,-1.05,-0.53,-0.92,-0.62,-1.84,-1.06,0,1
-1.00,-0.53,-1.02,-0.49,-0.88,-0.54,-1.38,-1.12,0,1
-1.00,-0.54,-0.98,-0.58,-0.93,-0.65,-4.06,-0.70,0,1
-1.00,-0.57,-0.95,-0.70,-0.99,-0.59,-1.72,-1.08,0,1
-1.00,-0.52,-1.18,-0.42,-1.14,-0.52,-3.46,-0.35,0,1
-1.00,-0.63,-0.87,-0.53,-1.06,-0.73,-1.14,-1.04,0,1
-1.00,-0.79,-1.15,-0.70,-0.86,-0.58,-3.08,-1.01,0,1
-1.00,-0.63,-1.19,-0.44,-1.12,-0.73,-2.79,-0.06,0,1
-1.00,-0.73,-0.88,-0.76,-1.04,-0.69,-3.61,-0.53,0,1
-1.00,-0.55,-0.88,-0.71,-0.92,-0.58,-4.17,-0.98,0,1
-1.00,-0.62,-0.85,-0.46,-1.00,-0.42,-4.13,0.04,0,1
-1.00,-0.40,-1.10,-0.46,-1.18,-0.62,-4.19,-0.26,0,1
-1.00,-0.54,-1.14,-0.50,-1.18,-0.72,-2.26,-0.15,0,1
-1.00,-0.50,-0.98,-0.70,-0.90,-0.61,-3.86,-0.66,0,1
-1.00,-0.53,-1.00,-0.75,-1.00,-0.48,-3.63,0.02,0,1
-1.00,-0.54,-0.88,-0.72,-0.95,-0.66,-3.61,-0.03,0,1
-1.00,-0.50,-1.12,-0.48,-0.90,-0.61,-2.82,-0.94,0,1
-1.00,-0.75,-1.15,-0.80,-0.90,-0.74,-2.77,-0.33,0,1
-1.00,-0.68,-1.13,-0.60,-1.06,-0.63,-1.45,-0.53,0,1
-1.00,-0.56,-0.88,-0.56,-0.94,-0.51,-3.74,-1.02,0,1
-1.00,-0.76,-1.04,-0.61,-1.03,-0.72,-3.60,-0.53,0,1
-1.00,-0.61,-1.04,-0.43,-0.97,-0.77,-2.28,-0.93,0,1
-1.00,-0.55,-1.16,-0.66,-0.91,-0.41,-2.79,-0.55,0,1
-1.00,-0.79,-0.89,-0.42,-1.01,-0.63,-1.76,-0.70,0,1
-1.00,-0.62,-1.12,-0.41,-0.93,-0.49,-2.16,-0.24,0,1
-1.00,-0.57,-1.15,-0.51,-0.86,-0.57,-1.78,-1.15,0,1
-1.00,-0.73,-1.14,-0.50,-1.11,-0.79,-4.14,-0.65,0,1
-1.00,-0.71,-1.04,-0.45,-0.87,-0.57,-3.89,-1.20,0,1
-1.00,-0.55,-0.96,-0.53,-0.88,-0.68,-1.54,-0.44,0,1
-1.00,-0.73,-0.97,-0.79,-1.01,-0.49,-2.49,-1.23,0,1
-1.00,-0.72,-0.94,-0.74,-0.97,-0.49,-0.83,-0.41,0,1
-1.00,-0.80,-0.94,-0.56,-0.91,-0.69,-2.85,-0.75,0,1
-1.00,-0.61,-0.95,-0.41,-1.11,-0.55,-1.71,0.14,0,1
-1.00,-0.76,-0.88,-0.67,-0.90,-0.48,-3.22,-0.32,0,1
-1.00,-0.47,-0.95,-0.51,-1.19,-0.78,-2.16,-0.74,0,1
-1.00,-0.73,-1.17,-0.79,-1.10,-0.73,-1.22,-0.77,0,1
-1.00,-0.64,-1.04,-0.47,-1.05,-0.54,-3.46,-0.70,0,1
-1.00,-0.77,-0.96,-0.43,-1.17,-0.46,-1.40,-0.97,0,1
-1.00,-0.51,-1.07,-0.64,-1.20,-0.69,-4.43,-1.10,0,1
-1.00,-0.65,-1.19,-0.52,-0.91,-0.61,-3.74,-0.04,0,1
-1.00,-0.61,-0.91,-0.63,-1.06,-0.78,-1.33,-1.21,0,1
-1.00,-0.61,-0.94,-0.53,-1.17,-0.76,-3.05,-0.50,0,1
-1.00,-0.46,-1.20,-0.47,-1.08,-0.44,-2.22,-0.07,0,1
-1.00,-0.41,-0.89,-0.59,-0.91,-0.54,-3.42,-0.64,0,1
-1.00,-0.66,-0.89,-0.66,-1.15,-0.42,-0.99,-0.15,0,1
-1.00,-0.43,-0.90,-0.79,-0.92,-0.63,-2.68,-1.09,0,1
-1.00,-0.47,-1.06,-0.48,-1.02,-0.55,-4.44,-0.73,0,1
-1.00,-0.40,-1.15,-0.73,-0.95,-0.77,-2.34,-0.77,0,1
-1.00,-0.66,-0.94,-0.43,-1.19,-0.80,-0.97,-1.02,0,1
-1.00,-0.57,-0.99,-0.73,-0.90,-0.69,-4.28,-1.26,0,1
-1.00,-0.72,-1.04,-0.69,-1.02,-0.80,-3.58,-0.64,0,1
-1.00,-0.72,-1.01,-0.47,-0.85,-0.41,-4.20,-1.10,0,1
-1.00,-0.72,-1.04,-0.45,-0.95,-0.71,-3.99,-0.53,0,1
-1.00,-0.70,-1.17,-0.48,-1.00,-0.54,-2.80,-0.40,0,1
-1.00,-0.68,-1.04,-0.46,-1.19,-0.41,-2.31,-0.28,0,1
-1.00,-0.46,-1.10,-0.45,-1.20,-0.75,-3.41,-0.94,0,1
-1.00,-0.60,-0.92,-0.72,-1.19,-0.66,-1.38,-0.67,0,1
-1.00,-0.70,-1.18,-0.59,-0.85,-0.58,-1.44,-1.12,0,1
-1.00,-0.41,-0.96,-0.72,-1.16,-0.72,-2.49,-1.19,0,1
-1.00,-0.50,-1.03,-0.68,-1.10,-0.45,-4.49,-1.11,0,1
-1.00,-0.43,-1.01,-0.71,-1.11,-0.58,-2.90,-0.80,0,1
-1.00,-0.67,-0.96,-0.68,-1.13,-0.42,-1.21,-0.36,0,1
-1.00,-0.66,-1.03,-0.55,-0.93,-0.69,-1.95,-0.87,0,1
-1.00,-0.71,-0.99,-0.58,-0.93,-0.62,-2.44,-0.17,0,1
-1.00,-0.45,-1.18,-0.42,-0.99,-0.72,-3.25,-1.22,0,1
-1.00,-0.65,-1.17,-0.61,-1.07,-0.77,-1.17,-1.23,0,1
-1.00,-0.54,-0.87,-0.54,-1.16,-0.43,-4.13,-1.22,0,1
-1.00,-0.44,-0.91,-0.65,-0.91,-0.61,-2.25,-1.28,0,1
-1.00,-0.70,-1.14,-0.80,-1.06,-0.77,-1.07,-0.43,0,1
-1.00,-0.55,-0.93,-0.46,-1.20,-0.77,-2.97,-0.18,0,1
-1.00,-0.68,-1.17,-0.69,-1.03,-0.48,-1.21,-0.38,0,1
-1.00,-0.79,-0.95,-0.45,-0.87,-0.43,-2.37,-0.72,0,1
-1.00,-0.45,-1.07,-0.57,-1.04,-0.78,-1.59,-1.21,0,1
-1.00,-0.50,-1.04,-0.48,-0.93,-0.62,-2.38,0.11,0,1
-1.00,-0.75,-1.05,-0.57,-1.05,-0.61,-1.94,-0.38,0,1
-1.00,-0.43,-1.09,-0.63,-1.13,-0.61,-1.48,-0.87,0,1
-1.00,-0.76,-0.92,-0.60,-0.94,-0.61,-2.64,-0.16,0,1
-1.00,-0.55,-1.09,-0.64,-1.18,-0.57,-3.24,-1.02,0,1
-1.00,-0.65,-1.05,-0.63,-0.88,-0.71,-1.57,-1.03,0,1
-1.00,-0.54,-0.86,-0.56,-0.89,-0.49,-2.43,0.06,0,1
-1.00,-0.41,-0.85,-0.69,-0.87,-0.64,-1.16,-0.43,0,1
-1.00,-0.57,-0.94,-0.47,-0.96,-0.69,-2.55,0.14,0,1
-1.00,-0.76,-0.98,-0.76,-1.16,-0.72,-1.60,-0.57,0,1
-1.00,-0.55,-0.94,-0.56,-0.94,-0.51,-1.59,-1.18,0,1
-1.00,-0.65,-0.91,-0.72,-1.18,-0.58,-3.39,-0.44,0,1
-1.00,-0.48,-1.18,-0.68,-1.10,-0.76,-1.34,-0.44,0,1
-1.00,-0.61,-1.10,-0.67,-0.95,-0.47,-1.58,-0.70,0,1
-1.00,-0.65,-0.90,-0.47,-1.18,-0.61,-1.12,-1.26,0,1
-1.00,-0.55,-0.88,-0.57,-1.11,-0.64,-3.61,-1.19,0,1
-1.00,-0.72,-1.11,-0.60,-1.14,-0.71,-3.57,-1.07,0,1
-1.00,-0.40,-1.05,-0.43,-1.11,-0.44,-3.06,-1.19,0,1
-1.00,-0.59,-1.03,-0.59,-1.03,-0.58,-1.16,-0.56,0,1
-1.00,-0.75,-1.01,-0.68,-0.92,-0.69,-1.38,-1.09,0,1
-1.00,-0.63,-1.12,-0.42,-0.94,-0.51,-2.55,-0.96,0,1
-1.00,-0.58,-0.99,-0.49,-1.12,-0.53,-2.05,-0.68,0,1
-1.00,-0.51,-1.19,-0.79,-1.01,-0.74,-2.58,-0.03,0,1
-1.00,-0.57,-0.93,-0.74,-0.97,-0.40,-1.18,-0.81,0,1
-1.00,-0.72,-1.17,-0.46,-1.19,-0.53,-4.20,-1.20,0,1
-1.00,-0.44,-1.18,-0.73,-0.93,-0.59,-1.23,-0.08,0,1
-1.00,-0.46,-0.90,-0.76,-1.07,-0.59,-1.13,-1.21,0,1
-1.00,-0.66,-0.86,-0.41,-0.97,-0.79,-2.61,-0.33,0,1
-1.00,-0.53,-0.87,-0.49,-0.94,-0.52,-1.46,-0.10,0,1
-1.00,-0.63,-1.08,-0.74,-1.20,-0.61,-1.49,-0.53,0,1
-1.00,-0.65,-1.02,-0.74,-0.94,-0.54,-3.44,-1.02,0,1
-1.00,-0.75,-0.92,-0.68,-1.13,-0.66,-3.64,-1.13,0,1
-1.00,-0.58,-1.06,-0.42,-1.16,-0.41,-2.34,-0.91,0,1
-1.00,-0.42,-1.09,-0.42,-1.14,-0.62,-2.14,0.07,0,1
-1.00,-0.54,-1.04,-0.74,-1.02,-0.68,-2.72,-0.94,0,1
-1.00,-0.50,-0.88,-0.61,-0.95,-0.49,-3.48,-0.29,0,1
-1.00,-0.50,-1.13,-0.45,-1.01,-0.46,-3.25,-0.90,0,1
-1.00,-0.50,-0.98,-0.57,-1.14,-0.73,-4.12,-0.11,0,1
-1.00,-0.53,-0.88,-0.76,-0.99,-0.54,-3.11,-0.08,0,1
-1.00,-0.61,-1.12,-0.58,-1.15,-0.51,-2.02,-0.33,0,1
-1.00,-0.72,-1.04,-0.42,-1.19,-0.75,-3.66,-0.49,0,1
-1.00,-0.64,-0.92,-0.74,-1.10,-0.79,-2.19,-0.09,0,1
-1.00,-0.69,-1.13,-0.72,-1.04,-0.63,-1.78,-0.79,0,1
-1.00,-0.72,-0.90,-0.51,-1.19,-0.56,-1.13,-0.42,0,1
-1.00,-0.58,-1.09,-0.58,-0.93,-0.63,-0.89,-1.03,0,1
-1.00,-0.48,-1.01,-0.43,-1.00,-0.72,-2.40,-0.86,0,1
-1.00,-0.47,-0.86,-0.65,-0.91,-0.53,-1.84,-0.36,0,1
-1.00,-0.65,-1.18,-0.56,-1.05,-0.41,-1.01,-0.79,0,1
-1.00,-0.46,-1.15,-0.79,-0.87,-0.69,-2.28,-0.02,0,1
-1.00,-0.50,-0.93,-0.53,-0.97,-0.67,-3.14,-0.42,0,1
-1.00,-0.64,-0.88,-0.62,-0.89,-0.46,-2.59,-0.91,0,1
-1.00,-0.43,-0.95,-0.56,-1.09,-0.44,-3.99,-1.27,0,1
-1.00,-0.59,-1.10,-0.73,-0.88,-0.41,-3.29,-0.09,0,1
-1.00,-0.68,-0.94,-0.59,-1.04,-0.56,-2.66,-0.83,0,1
-1.00,-0.78,-0.90,-0.55,-1.02,-0.55,-1.53,-0.81,0,1
-1.00,-0.79,-1.11,-0.75,-0.97,-0.61,-3.48,-0.66,0,1
-1.00,-0.56,-1.20,-0.41,-1.04,-0.74,-2.15,-0.62,0,1
-1.00,-0.47,-0.86,-0.49,-0.94,-0.42,-1.31,-0.60,0,1
-1.00,-0.63,-1.11,-0.61,-0.85,-0.74,-2.79,-0.50,0,1
-1.00,-0.64,-0.97,-0.41,-1.13,-0.73,-3.27,-0.70,0,1
-1.00,-0.77,-0.91,-0.50,-0.95,-0.55,-1.20,0.09,0,1
-1.00,-0.43,-1.07,-0.49,-1.08,-0.51,-2.06,-0.83,0,1
-1.00,-0.49,-1.02,-0.59,-0.97,-0.76,-1.39,-0.51,0,1
-1.00,-0.69,-0.94,-0.78,-1.02,-0.44,-3.04,-0.54,0,1
-1.00,-0.66,-0.96,-0.42,-0.91,-0.51,-2.52,-0.84,0,1
-1.00,-0.45,-0.92,-0.63,-1.12,-0.46,-3.31,-0.68,0,1
-1.00,-0.65,-1.07,-0.51,-0.91,-0.53,-4.04,-0.96,0,1
-1.00,-0.54,-1.02,-0.50,-1.08,-0.50,-1.45,0.10,0,1
